"class","installment_commitment","residence_since","age","existing_credits","duration","credit_amount","checking_status<0","checking_status>=200","checking_status0<=X<200","checking_statusno checking","credit_historycritical/other existing credit","credit_historydelayed previously","credit_historyexisting paid","credit_historyno credits/all paid","purposedomestic appliance","purposeeducation","purposefurniture/equipment","purposenew car","purposeother","purposeradio/tv","purposerepairs","purposeretraining","purposeused car","savings_status>=1000","savings_status100<=X<500","savings_status500<=X<1000","savings_statusno known savings","employment>=7","employment1<=X<4","employment4<=X<7","employmentunemployed","personal_statusmale div/sep","personal_statusmale mar/wid","personal_statusmale single","other_partiesguarantor","other_partiesnone","property_magnitudelife insurance","property_magnitudeno known property","property_magnitudereal estate","other_payment_plansnone","other_payment_plansstores","housingown","housingrent","jobskilled","jobunemp/unskilled non res","jobunskilled resident","own_telephoneyes","foreign_workeryes"
1,0.0241348402948129,1.04646305414177,-0.400987752797812,-0.714620600264712,-0.782560694434573,-0.601287872561475,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,1.48982684443,1.05424227167764,0.347898958053073,-0.378622697843002,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,0.769516521676547,-0.714620600264712,-0.782560694434573,-0.534991259965626,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
1,-0.869748133587142,0.140434435837207,-0.761142914174538,1.05424227167764,-0.499945781312662,-0.156871959160334,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1,-0.869748133587142,-0.765594182467357,0.859555312020729,1.05424227167764,1.47835861054072,2.20894552222344,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,-0.869748133587142,1.04646305414177,-1.39141444658381,-0.714620600264712,-0.782560694434573,-0.808864852689168,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
0,0.918017814176768,1.04646305414177,2.03005958649509,1.05424227167764,2.04358843678454,1.41367193233444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0,0.0241348402948129,1.04646305414177,2.21013716718345,1.05424227167764,2.04358843678454,2.20894552222344,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
0,-0.869748133587142,1.04646305414177,-1.39141444658381,-0.714620600264712,0.347898958053073,-0.0251931700044406,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,0.0492061989230953,1.05424227167764,-0.782560694434573,-0.367649465413344,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
0,0.918017814176768,1.04646305414177,0.589438940988184,-0.714620600264712,2.04358843678454,1.47996854493029,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,-0.400987752797812,-0.714620600264712,1.47835861054072,-0.342502474428712,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,-0.310948962453631,-0.714620600264712,-0.21733086819075,-0.706905234696931,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,0.918017814176768,-1.67162280077192,-0.130871381765268,1.05424227167764,-0.21733086819075,-0.50344321673036,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1
0,-1.7636311074691,-1.67162280077192,-0.671104123830356,1.05424227167764,1.47835861054072,2.20894552222344,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,0.140434435837207,1.30974926374164,-0.714620600264712,-0.782560694434573,-0.3022672888533,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.918017814176768,0.140434435837207,-0.671104123830356,1.05424227167764,-0.782560694434573,-0.888420787804187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,0.0492061989230953,-0.714620600264712,-1.3477905206784,-0.828982445476874,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
1,0.918017814176768,0.140434435837207,-1.03125928520708,-0.714620600264712,-1.06517560755648,-1.18561249944075,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,1.30974926374164,-0.714620600264712,0.347898958053073,-0.682215461730201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1
0,0.918017814176768,0.140434435837207,-0.671104123830356,-0.714620600264712,-1.06517560755648,-1.09599776793188,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1,-0.869748133587142,1.04646305414177,0.859555312020729,-0.714620600264712,2.04358843678454,2.20877406546673,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,-1.12129807555126,-0.714620600264712,-0.970970636515848,-0.812065378814485,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0,-0.869748133587142,1.04646305414177,-0.941220494862901,-0.714620600264712,0.347898958053073,0.77036618114575,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,2.61531172373227,1.05424227167764,-0.782560694434573,-0.697303656320981,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,0.918017814176768,1.04646305414177,-1.12129807555126,-0.714620600264712,-1.3477905206784,-1.19018467961978,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,1.03963289270909,-0.714620600264712,0.913128784296897,-0.0155915916284901,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,-0.765594182467357,-0.310948962453631,-0.714620600264712,-0.970970636515848,-0.092861436653997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,0.140434435837207,-0.581065333486175,1.05424227167764,-0.21733086819075,-0.86053048871214,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,1.04646305414177,-1.39141444658381,1.05424227167764,0.347898958053073,0.258739219112955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1,-1.7636311074691,1.04646305414177,-0.761142914174538,1.05424227167764,-0.499945781312662,0.270626887578417,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
0,-0.869748133587142,-0.765594182467357,0.769516521676547,-0.714620600264712,2.04358843678454,2.20894552222344,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,-0.491026543141994,-0.714620600264712,1.47835861054072,0.797342044201992,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1
0,-1.7636311074691,-0.765594182467357,-1.12129807555126,-0.714620600264712,-0.21733086819075,-0.948773566167305,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0,0.0241348402948129,1.04646305414177,2.480253538216,1.05424227167764,2.04358843678454,1.73052401874081,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
1,-1.7636311074691,0.140434435837207,-0.400987752797812,-0.714620600264712,-0.782560694434573,0.274284631721637,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,0.31932256995564,2.82310514362,2.04358843678454,2.20894552222344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1
0,0.918017814176768,-0.765594182467357,-0.671104123830356,-0.714620600264712,1.47835861054072,0.136204790315109,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,0.918017814176768,0.140434435837207,-0.310948962453631,1.05424227167764,-1.06517560755648,-0.87561868330292,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.0241348402948129,1.04646305414177,2.480253538216,-0.714620600264712,0.347898958053073,-0.058112867293414,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
0,-1.7636311074691,1.04646305414177,-0.220910172109449,2.82310514362,-0.21733086819075,0.418308307360895,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
0,-0.869748133587142,1.04646305414177,0.679477731332366,-0.714620600264712,-0.405740810272024,-0.194821054646234,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1
0,-1.7636311074691,-0.765594182467357,-0.941220494862901,-0.714620600264712,-0.782560694434573,-0.132182186193604,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1
0,0.918017814176768,1.04646305414177,2.30017595752763,-0.714620600264712,1.47835861054072,-0.502071562676652,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,0.918017814176768,-1.67162280077192,-0.941220494862901,-0.714620600264712,0.347898958053073,-0.819838085118826,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,0.918017814176768,0.140434435837207,0.0492061989230953,1.05424227167764,-0.499945781312662,-0.818009213047216,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,0.140434435837207,1.03963289270909,-0.714620600264712,-0.499945781312662,-0.840412895924434,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1
1,-0.869748133587142,1.04646305414177,-0.851181704518719,-0.714620600264712,0.347898958053073,-0.109321285298484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
1,0.918017814176768,0.140434435837207,-0.491026543141994,-0.714620600264712,1.47835861054072,0.415107781235578,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
1,0.0241348402948129,0.140434435837207,0.0492061989230953,-0.714620600264712,-0.782560694434573,-0.313240521282958,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,0.918017814176768,1.04646305414177,0.0492061989230953,-0.714620600264712,2.04358843678454,1.94130152499382,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1,0.918017814176768,1.04646305414177,-1.21133686589545,-0.714620600264712,-0.499945781312662,-1.02650062921071,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
1,0.0241348402948129,1.04646305414177,0.0492061989230953,-0.714620600264712,-0.21733086819075,-0.508015396909384,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-0.869748133587142,-0.765594182467357,0.0492061989230953,1.05424227167764,-0.87676566547521,0.390418008268848,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1
0,0.0241348402948129,1.04646305414177,-1.12129807555126,1.05424227167764,0.347898958053073,0.484147701938842,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0,0.918017814176768,1.04646305414177,-1.12129807555126,-0.714620600264712,2.04358843678454,-0.551451108610112,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
1,0.0241348402948129,-1.67162280077192,-0.851181704518719,-0.714620600264712,-0.21733086819075,-0.730680571627856,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.0241348402948129,-0.765594182467357,-0.310948962453631,-0.714620600264712,-0.21733086819075,0.705441222603608,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,1.04646305414177,-0.130871381765268,-0.714620600264712,-0.21733086819075,-0.196192708699941,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,0.589438940988184,-0.714620600264712,2.04358843678454,2.15436512133634,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0.918017814176768,-1.67162280077192,-0.851181704518719,-0.714620600264712,-0.782560694434573,-1.04616100398052,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,-0.869748133587142,-0.765594182467357,-0.400987752797812,1.05424227167764,1.47835861054072,1.23032750715557,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.918017814176768,1.04646305414177,0.229283779611458,1.05424227167764,0.347898958053073,-0.839041241870727,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,0.918017814176768,0.140434435837207,-0.130871381765268,-0.714620600264712,-0.782560694434573,-0.71239185091176,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,0.499400150644003,-0.714620600264712,-0.782560694434573,-1.06627859676822,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,0.918017814176768,-0.765594182467357,-0.491026543141994,1.05424227167764,-0.782560694434573,-1.07176521298305,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1,0.0241348402948129,-1.67162280077192,-0.761142914174538,1.05424227167764,-0.21733086819075,0.365271017284216,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,0.94959410236491,1.05424227167764,-0.21733086819075,-0.671699447318446,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,-0.869748133587142,-0.765594182467357,-0.941220494862901,1.05424227167764,1.76097352366263,0.860438130672524,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-1.67162280077192,-0.581065333486175,-0.714620600264712,-1.3477905206784,-1.08273844541271,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
0,0.918017814176768,-0.765594182467357,-1.12129807555126,-0.714620600264712,-0.782560694434573,-0.983522135527888,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,-0.765594182467357,-0.400987752797812,-0.714620600264712,0.0652840449311617,-0.123037825835556,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.918017814176768,1.04646305414177,-0.130871381765268,-0.714620600264712,0.347898958053073,-0.555108852753332,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,1.66990442511836,-0.714620600264712,-0.782560694434573,-0.792405004044682,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,-0.869748133587142,1.04646305414177,0.409361360299821,-0.714620600264712,-1.3477905206784,-0.772744629274878,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0
0,0.918017814176768,-0.765594182467357,0.769516521676547,-0.714620600264712,0.347898958053073,2.20894552222344,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,0.0241348402948129,-1.67162280077192,-0.0408325914210861,-0.714620600264712,-0.782560694434573,-0.62689208156401,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,-0.851181704518719,1.05424227167764,0.913128784296897,0.558217020839032,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,1.03963289270909,1.05424227167764,-1.15938057859712,-1.06079198055339,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
0,-0.869748133587142,-0.765594182467357,-0.851181704518719,-0.714620600264712,1.47835861054072,2.20894552222344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-1.67162280077192,-0.851181704518719,1.05424227167764,-0.970970636515848,-0.449034272599973,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1,0.0241348402948129,-0.765594182467357,-0.310948962453631,1.05424227167764,0.0652840449311617,-0.139954892497945,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.918017814176768,1.04646305414177,-0.491026543141994,-0.714620600264712,0.347898958053073,0.136204790315109,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,-0.220910172109449,-0.714620600264712,-1.3477905206784,-0.68953095001664,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,0.140434435837207,0.139244989267277,-0.714620600264712,-0.782560694434573,0.15906569121023,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,-1.7636311074691,-1.67162280077192,-0.491026543141994,1.05424227167764,2.04358843678454,2.20894552222344,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,1.66990442511836,-0.714620600264712,1.47835861054072,2.00302595741064,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
0,0.918017814176768,-0.765594182467357,-0.220910172109449,1.05424227167764,-0.0289209261094755,-0.373136081628173,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0.0241348402948129,1.04646305414177,-1.03125928520708,-0.714620600264712,-1.15938057859712,-0.829439663494776,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,1.04646305414177,-1.12129807555126,1.05424227167764,-0.21733086819075,-0.509844268980993,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
1,-0.869748133587142,-0.765594182467357,-0.130871381765268,-0.714620600264712,0.347898958053073,-0.216310301487647,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,2.30017595752763,-0.714620600264712,-0.782560694434573,-0.47509569962041,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,0.229283779611458,-0.714620600264712,2.04358843678454,1.65965522596593,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,0.918017814176768,-0.765594182467357,-0.130871381765268,1.05424227167764,-1.06517560755648,-0.783717861704536,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1,0.918017814176768,1.04646305414177,0.139244989267277,1.05424227167764,1.47835861054072,0.221247341644957,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,1.04646305414177,0.499400150644003,-0.714620600264712,-0.782560694434573,-0.707819670732736,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
1,-1.7636311074691,1.04646305414177,2.480253538216,1.05424227167764,0.913128784296897,2.07800971234664,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,-1.7636311074691,1.04646305414177,-0.310948962453631,-0.714620600264712,-1.3477905206784,0.713213928907948,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
